Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2015,138605,"Kennedy Plaza BK, L.L.C.",3300 W. Belmont Avenue,60618,AVONDALE,Strip Mall,"77,385",1977,1,,"4,925,454","3,810,800",,,,112.9,251.6,112.9,251.6,"1,192",15.4,41.939346999999998,-87.710159000000004,"(41.939347, -87.710159)"
2015,160070,777 North Michigan Condo Association,777 N Michigan,60611,NEAR NORTH SIDE,Multifamily Housing,"400,000",1964,1,71,"9,427,888","18,994,682",,,,71.099999999999994,123.9,73.8,126.3,"2,903",7.3,41.89640687,-87.62384668,"(41.89640687, -87.62384668)"
2015,164965,SCI,2653 West Ogden Avenue,60608,NORTH LAWNDALE,Medical Office,"108,060",2013,1,83,"4,995,165","4,159,090",,,,84.7,185.6,86.6,186.6,"1,225",11.3,41.861740019999999,-87.69294361,"(41.86174002, -87.69294361)"
2015,127031,016910 - Old Town Square,424 West Division Street,60610,NEAR NORTH SIDE,Strip Mall,"95,835",1998,2,,"3,810,911",,,,,39.799999999999997,124.9,39.799999999999997,124.9,766,8,41.905150140000003,-87.639368689999998,"(41.90515014, -87.63936869)"
2015,164537,Evangeline Booth Lodge / Family and Community Services,800 W. Lawrence,60640,UPTOWN,Residence Hall/Dormitory,"71,038",2000,1,57,"2,488,873","5,550,674",,,,113.2,192.1,116.1,194,795,11.2,41.96940223,-87.650965049999996,"(41.96940223, -87.65096505)"
2015,252034,Center Home For Hispanic Elderly,1401 N. California Ave,60622,WEST TOWN,Senior Care Community,"75,000",1925,1,,"2,055,678","9,818,951",,,,158.30000000000001,223.5,164.1,228.8,935,12.5,41.906760460000001,-87.69632541,"(41.90676046, -87.69632541)"
2015,119450,CHICAGO NEAR NORTH (0942),2656 N ELSTON AVE,60647,LOGAN SQUARE,Retail Store,"184,994",1994,1,78,"12,149,146","7,349,700",,,,105.4,247.9,108,249.4,"2,831",15.3,41.928594680000003,-87.684989189999996,"(41.92859468, -87.68498919)"
2015,242586,250 270 Pearson,250-270 E. Pearson St.,60611,NEAR NORTH SIDE,Multifamily Housing,"611,963",2003,2,76,"12,519,648","24,699,017",,,,60.8,106.6,62.4,107.9,"3,827",6.3,41.89789468,-87.618805769999994,"(41.89789468, -87.61880577)"
2015,242638,Ontario Street Lofts CA,411 W. Ontario Street,60654,NEAR NORTH SIDE,Multifamily Housing,"261,854",1994,1,100,"1,105,512","8,242,986",,,,35.700000000000003,46.3,37.6,48.4,660,2.5,41.893083269999998,-87.639690270000003,"(41.89308327, -87.63969027)"
2015,162224,Catholic Theological Union - Academic and Conference Center,5416 S. Cornell Ave.,60615,HYDE PARK,College/University,"101,302",2006,1,,"7,836,596",,,,,77.400000000000006,242.9,79.400000000000006,249.2,"1,575",15.5,41.797762370000001,-87.586021500000001,"(41.79776237, -87.5860215)"
2015,251593,Clay Element-CPS,13221 S Burley,60633,HEGEWISCH,K-12 School,"81,950",1917,1,59,"1,373,141","6,721,988",,,,98.8,138.69999999999999,107.5,148.5,633,7.7,41.655085999999997,-87.544685999999999,"(41.655086, -87.544686)"
2015,158303,W Chicago Lakeshore,644 North Lake Shore Drive,60611,NEAR NORTH SIDE,Hotel,"381,382",1965,1,21,"26,175,496","12,197,087",,,,100.6,249.1,102.5,252.4,"5,907",15.5,41.893905140000001,-87.615650909999999,"(41.89390514, -87.61565091)"
2015,251666,Sutherland E-CPS,10015 S LEAVITT ST,60643,BEVERLY,K-12 School,"80,219",2002,1,91,"685,723","3,280,917",,,,49.4,69.8,52.2,72.7,312,3.9,41.711288430000003,-87.676548109999999,"(41.71128843, -87.67654811)"
2015,242238,535 North Michigan,535 North Michigan Avenue,60611,NEAR NORTH SIDE,Multifamily Housing,"448,591",1962,1,30,"16,125,767","22,610,859",,,,86.4,165.8,89.1,168.7,"4,441",9.9,41.891971359999999,-87.624123580000003,"(41.89197136, -87.62412358)"
2015,251512,Christopher-CPS,5042 S Artesian Ave,60632,GAGE PARK,K-12 School,"76,800",1929,1,55,"2,408,982","5,298,999",,,,100.4,170.9,105.1,176.8,766,10,41.80176591,-87.686070209999997,"(41.80176591, -87.68607021)"
2015,101776,Hyatt Regency Chicago,151 East Wacker Drive,60601,LOOP,Hotel,"1,885,658",1974,1,57,"85,276,867","115,757,710",,,,106.6,206.5,109.1,208.3,"23,282",12.3,41.887702969999999,-87.622674040000007,"(41.88770297, -87.62267404)"
2015,251222,2229 South Halsted,2229 South Halsted Street,60608,LOWER WEST SIDE,Office,"69,803",1908,1,54,"4,762,596","15,503",,,,68.5,214.5,69.8,218.7,958,13.7,41.851759850000001,-87.646263430000005,"(41.85175985, -87.64626343)"
2015,159571,2144 N. Lincoln Park Condominium Association,2144 N. Lincoln Park West,60614,LINCOLN PARK,Multifamily Housing,"287,000",1975,1,100,"1,844,050","6,588,664",,,,29.4,44.3,30.8,45.7,720,2.5,41.921303960000003,-87.636450600000003,"(41.92130396, -87.6364506)"
2015,125235,8527-Ukrainian Village,2021 W Chicago Ave,60622,WEST TOWN,Supermarket/Grocery Store,"54,963",2013,1,61,"8,444,649","8,978,100",,,,317,654,323.89999999999998,661.2,"2,174",39.5,41.895525890000002,-87.678377949999998,"(41.89552589, -87.67837795)"
2015,251459,Casals Eleme-CPS,3501 W Potomac Ave,60651,HUMBOLDT PARK,K-12 School,"66,550",1988,1,22,"3,194,659","3,084,113",,,,94.3,199.4,97.3,200.9,806,12.1,41.904190079999999,-87.714125449999997,"(41.90419008, -87.71412545)"
2015,251641,Depriest Ele-CPS,139 S Parkside Ave,60644,AUSTIN,K-12 School,"106,650",2003,1,19,"5,653,135",,,,,53,166.4,53,166.4,"1,136",10.6,41.878147630000001,-87.765994259999999,"(41.87814763, -87.76599426)"
2015,159560,Eugenie Terrace,1730 N Clark Street,60614,LINCOLN PARK,Multifamily Housing,"621,923",1987,1,26,"18,097,224","39,630,998",,,,92.8,158.30000000000001,96,160.69999999999999,"5,741",9.1999999999999993,41.91378263,-87.633840390000003,"(41.91378263, -87.63384039)"
2015,251566,Beidler Elem-CPS,3151 W Walnut St,60612,EAST GARFIELD PARK,K-12 School,"86,770",1959,1,64,"2,126,068","4,120,356",,,,72,126.8,75.900000000000006,130.9,646,7.4,41.885131029999997,-87.705316850000003,"(41.88513103, -87.70531685)"
2015,242655,10 E. Delaware Condominium Association,10 E. Delaware Place,60611,NEAR NORTH SIDE,Multifamily Housing,"424,837",2009,1,58,"12,332,510","13,110,973",,,,59.9,123.6,61.6,126.1,"3,174",7.5,41.899392519999999,-87.627902579999997,"(41.89939252, -87.62790258)"
2015,101891,224 South Michigan Avenue,224 South Michigan Avenue,60604,LOOP,Office,"412,504",1904,1,90,"20,375,792","8,607,624",,,,70.3,177,71.900000000000006,177.8,"4,551",11,41.878624049999999,-87.624890660000005,"(41.87862405, -87.62489066)"
2015,174182,Lewis Towers,820 N Michigan Ave,60611,NEAR NORTH SIDE,College/University,"216,081",1980,1,,"8,815,673","9,754,800",,,,85.9,175.5,89.2,178.1,"2,289",10.6,41.897461999999997,-87.624885000000006,"(41.897462, -87.624885)"
2015,251553,Sawyer Eleme-CPS,5248 S SAWYER AVE,60632,GAGE PARK,K-12 School,"163,308",1901,1,46,"5,814,884","6,376,329",,,,74.7,152.80000000000001,77.7,156.1,"1,507",9.1999999999999993,41.797580189999998,-87.705261370000002,"(41.79758019, -87.70526137)"
2015,251873,BackOfTheYrd-CPS,2111 W 47th St,60609,NEW CITY,K-12 School,"212,285",2012,1,82,"8,534,654",,,,,40.200000000000003,126.2,40.200000000000003,126.2,"1,715",8.1,41.808463000000003,-87.677640999999994,"(41.808463, -87.677641)"
2015,222943,University Park CA,1451 E. 55th Street,60615,HYDE PARK,Multifamily Housing,"538,980",1963,1,58,"4,809,224","54,010,630",,,,109.1,133.19999999999999,115.2,139.6,"3,835",7.1,41.795351439999997,-87.590765090000005,"(41.79535144, -87.59076509)"
2015,252023,CICS Longwood,1309 W. 95th St.,60643,WASHINGTON HEIGHTS,K-12 School,"165,520",1952,5,55,"2,001,974","18,099,737",,,,121.4,152.80000000000001,130.19999999999999,162,"1,364",8.1999999999999993,41.721234000000003,-87.655051999999998,"(41.721234, -87.655052)"
2015,128798,MacLean Center,112 S. Michigan Ave.,60603,LOOP,College/University,"237,256",1908,1,,"10,574,129","10,884,281",,,,90.4,188.1,90.3,186.4,"2,703",11.4,41.880401159999998,-87.62480927,"(41.88040116, -87.62480927)"
2015,162083,Rowe Clark Math and Science Academy,3645 W. Chicago,60651,HUMBOLDT PARK,K-12 School,"51,729",2007,1,23,"2,426,408","436,982",,,,55.4,156,56.6,158.30000000000001,510,9.9,41.89522444,-87.718157180000006,"(41.89522444, -87.71815718)"
2015,160373,Hubbard Place,360 W Hubbard Street,60654,NEAR NORTH SIDE,Multifamily Housing,"378,855",2013,1,32,"13,979,445","19,200,013",,,,87.6,169.1,90.2,171.4,"3,829",10.1,41.890425929999999,-87.638642169999997,"(41.89042593, -87.63864217)"
2015,251346,650 West Lake Street,650 West Lake Street,60661,NEAR WEST SIDE,Office,"53,419",1909,1,71,"2,219,564","2,336,408",,,,85.3,176.4,88.9,179.2,570,10.7,41.886008189999998,-87.644743570000003,"(41.88600819, -87.64474357)"
2015,251316,02508-Howard & Clark,1763 W Howard St,60626,ROGERS PARK,Supermarket/Grocery Store,"70,262",2013,1,19,"12,200,490","6,542,600",,,,266.8,643,266.8,643,"2,799",39.799999999999997,42.019366580000003,-87.675282139999993,"(42.01936658, -87.67528214)"
2015,100393,Ford City Mall,7601 S Cicero Ave,60652,WEST LAWN,Enclosed Mall,"864,923",1950,1,,"154,672,545","53,147,523",,,,240.3,626,240.3,626,"33,899",39.200000000000003,41.75582921,-87.73699268,"(41.75582921, -87.73699268)"
2015,251446,Randolph Ele-CPS,7316 S HOYNE AVE,60636,WEST ENGLEWOOD,K-12 School,"78,450",1980,1,5,"4,721,536","1,837,011",,,,83.6,213.6,86.3,218.1,"1,046",13.3,41.760651920000001,-87.676812650000002,"(41.76065192, -87.67681265)"
2015,132278,605 North Michigan Avenue,605 N Michigan,60612,NEAR NORTH SIDE,Mixed Use Property,"82,405",1922,1,,"4,318,299","4,172,674",,,,103,217.7,105.6,220.4,"1,089",13.2,41.892772069999999,-87.62414339,"(41.89277207, -87.62414339)"
2015,251633,Prussing Ele-CPS,4650 N MENARD AVE,60630,PORTAGE PARK,K-12 School,"74,601",1927,1,72,"1,622,110","3,338,716",,,,66.5,115.3,67.7,116.8,503,6.7,41.965617719999997,-87.772671310000007,"(41.96561772, -87.77267131)"
2015,242236,University Station CA,1550 S. Blue Island Avenue,60608,NEAR WEST SIDE,Multifamily Housing,"298,652",1927,1,94,"5,328,282","11,077,099",,,,54.9,95,56.6,97.3,"1,659",5.6,41.860608290000002,-87.659699099999997,"(41.86060829, -87.6596991)"
2015,232062,Prairie District Homes Tower Residences Condominium Association,1717 S. Prairie,60616,NEAR SOUTH SIDE,Multifamily Housing,"291,068",2003,1,16,"8,537,524","14,159,087",,,,78,143.19999999999999,81.400000000000006,147.6,"2,467",8.5,41.858475149999997,-87.61984803,"(41.85847515, -87.61984803)"
2015,101987,20 S. Clark,20 S. Clark Street,60603,LOOP,Office,"464,592",1970,1,78,"28,181,046",,,,,60.7,190.5,62.1,194.9,"5,662",12.2,41.88129971,-87.631182600000002,"(41.88129971, -87.6311826)"
2015,103781,625 N Michigan Avenue,625 N Michigan Avenue,606114594,NEAR NORTH SIDE,Office,"359,409",1969,1,93,"14,021,150","11,942,084",,,,72.2,157.4,74.900000000000006,159.5,"3,451",9.6,41.893121999999998,-87.624155000000002,"(41.893122, -87.624155)"
2015,173622,444 W Jackson,444 W Jackson,60606,NEAR WEST SIDE,Fitness Center/Health Club/Gym,"71,235",1974,1,,"7,379,303","9,409,147",,,,235.7,464,239.5,466.3,"1,982",27.8,41.87808768,-87.638950159999993,"(41.87808768, -87.63895016)"
2015,234838,1400 South Michigan,1400 South Michigan Avenue,60605,NEAR SOUTH SIDE,Multifamily Housing,"344,016",2008,1,58,"9,479,259","16,037,816",,,,74.2,135.5,76.900000000000006,138.80000000000001,"2,756",8,41.863784840000001,-87.624554680000003,"(41.86378484, -87.62455468)"
2015,251482,Ruiz Element-CPS,2410 S LEAVITT ST,60608,LOWER WEST SIDE,K-12 School,"80,217",1989,1,33,"3,578,151","2,236,084",,,,72.5,169.3,75,172.4,838,10.4,41.847953570000001,-87.681240489999993,"(41.84795357, -87.68124049)"
2015,160264,K2 Apartments,365 N Halsted St,60661,WEST TOWN,Multifamily Housing,"386,194",2013,1,38,"12,528,079","23,882,561",,,,94.3,166.7,97.6,169.7,"3,783",9.8000000000000007,41.888302000000003,-87.647493999999995,"(41.888302, -87.647494)"
2015,251287,SpringHill Suites O'Hare,8101 W. Higgins,60631,NORWOOD PARK,Hotel,"160,000",2000,1,8,"13,819,549","10,795,725",,,,153.80000000000001,342.1,154.5,342.8,"3,350",20.9,41.985151270000003,-87.830153969999998,"(41.98515127, -87.83015397)"
2015,236480,Thorndale Beach South Condominium Association,5855 N. Sheridan,60660,EDGEWATER,Multifamily Housing,"287,849",1967,1,9,"18,036,214",,,,,62.7,196.7,63.4,199.2,"3,624",12.6,41.988847,-87.654696529999995,"(41.988847, -87.65469653)"
2015,160319,500 Lake Shore Drive,500 Lake Shore Drive,60611,NEAR NORTH SIDE,Multifamily Housing,"716,899",2013,1,25,"27,468,412","16,906,966",,,,61.9,145.1,62.8,146,"6,417",9,41.892001,-87.614665000000002,"(41.892001, -87.614665)"
2015,239994,Park 1500 Lofts,1500 W. Monroe Street,60607,NEAR WEST SIDE,Multifamily Housing,"457,995",2002,1,77,"9,934,468","13,282,083",,,,50.7,98.6,51.8,99.7,"2,701",5.9,41.88047306,-87.664949460000003,"(41.88047306, -87.66494946)"
2015,251473,Onahan Eleme-CPS,6634 W Raven St,60631,NORWOOD PARK,K-12 School,"90,969",1928,1,37,"1,554,451","7,225,103",,,,96.5,137.1,98.6,139.30000000000001,696,7.7,41.994148510000002,-87.792509370000005,"(41.99414851, -87.79250937)"
2015,102544,Olive-Harvey College,10001 South Woodlawn Ave,60628,PULLMAN,College/University,"397,700",1981,1,,"14,707,948","12,206,285",,,,67.7,148.4,70.099999999999994,150.9,"3,603",9.1,41.71336917,-87.592259110000001,"(41.71336917, -87.59225911)"
2015,251608,Gunsaulus Sc-CPS,4418 S Sacramento,60632,BRIGHTON PARK,K-12 School,"106,519",1924,1,84,"1,661,780","5,690,262",,,,69,105.1,74.099999999999994,110.7,636,6,41.813268000000001,-87.699298999999996,"(41.813268, -87.699299)"
2015,119757,CHICAGO SOUTH PULASKI (1879),4433 S PULASKI RD,60632,ARCHER HEIGHTS,Retail Store,"120,964",2004,1,77,"7,229,694","2,177,500",,,,77.8,206.6,79.099999999999994,207,"1,568",13,41.812511200000003,-87.721978449999995,"(41.8125112, -87.72197845)"
2015,160157,GX Master Tenant,2545 W Diversey,60647,LOGAN SQUARE,Office,"226,736",1914,1,81,"14,142,276","5,531,400",,,,86.8,221.5,88.2,222.2,"3,135",13.8,41.931625609999998,-87.6918905,"(41.93162561, -87.6918905)"
2015,251571,Howe Element-CPS,720 N Lorel Ave,60621,AUSTIN,K-12 School,"69,535",1889,1,90,"1,466,222","2,505,614",,,,57.1,104,60.4,107.9,428,6.2,41.893673280000002,-87.759307930000006,"(41.89367328, -87.75930793)"
2015,251790,Saint Monica School,5115 North Mont Clare Avenue,60656,NORWOOD PARK,K-12 School,"54,061",1958,1,52,"1,323,409","3,485,470",,,,89,144.6,90.4,146,451,8.3000000000000007,41.973931409999999,-87.804303140000002,"(41.97393141, -87.80430314)"
2015,119552,03344-Roosevelt & Ashland,1220 S Ashland Ave,60608,NEAR WEST SIDE,Supermarket/Grocery Store,"63,407",2002,1,67,"9,364,954","3,474,800",,,,202.5,521.29999999999995,204.2,520.1,"2,066",32.6,41.865903250000002,-87.668599610000001,"(41.86590325, -87.66859961)"
2015,102455,Harper Center (Booth School),5807 South Woodlawn Ave.,60637,HYDE PARK,College/University,"419,312",2004,1,,"20,304,754","721,900","20,739,505",,,99.6,213.4,100.3,213.2,"5,495",13.1,41.789140400000001,-87.595552490000003,"(41.7891404, -87.59555249)"
2015,251858,Schneider-CPS,2957 N HOYNE AVE,60618,NORTH CENTER,K-12 School,"51,852",1889,1,53,"1,125,924","3,301,325",,,,85.4,135,90.9,141.19999999999999,402,7.7,41.935549000000002,-87.680321070000005,"(41.935549, -87.68032107)"
2015,173625,Burnham 600,600 W. Jackson Blvd.,60661,NEAR WEST SIDE,Office,"125,516",1912,1,83,"5,212,164","6,687,797",,,,94.8,186.3,98.8,190.5,"1,402",11.2,41.878017749999998,-87.643191490000007,"(41.87801775, -87.64319149)"
2015,131291,29 N. Wacker,29 N. Wacker,60606,LOOP,Office,"139,171",1951,1,85,"5,807,425","6,854,148",,,,91,182.7,94.9,186.9,"1,531",11,41.882686810000003,-87.636741189999995,"(41.88268681, -87.63674119)"
2015,101681,Presence Resurrection Medical Center,7435 West Talcott Avenue,60631,NORWOOD PARK,Hospital (General Medical & Surgical),"1,096,075",1953,2,36,"94,580,845","164,926,398",,,,236.8,428.9,237.4,428.6,"27,763",25.3,41.986324170000003,-87.814565709999997,"(41.98632417, -87.81456571)"
2015,250069,Altgeld Gardens,925 E. 130th Street,60627,RIVERDALE,Multifamily Housing,"1,182,400",1945,236,40,"39,437,977","97,923,199",,,,116.2,191.7,116.2,191.7,"11,694",9.9,41.659118980000002,-87.603158750000006,"(41.65911898, -87.60315875)"
2015,242172,Two East Oak Condominium Association,Two East Oak Street,60611,NEAR NORTH SIDE,Multifamily Housing,"253,772",1971,1,24,"8,459,614","17,173,129",,,,101,175.7,105.2,179.2,"2,612",10.3,41.900744000000003,-87.628200000000007,"(41.900744, -87.6282)"
2015,103645,203 North LaSalle,203 N LaSalle Street,60601,LOOP,Office,"760,086",1985,1,83,"47,422,296",,,,,62.4,195.9,63.2,198.5,"9,528",12.5,41.886062209999999,-87.631690410000004,"(41.88606221, -87.63169041)"
2015,101980,Harold Washington College,30 East Lake Street,60601,LOOP,College/University,"345,300",1983,1,,"17,926,082","1,936,775",,,,57.5,168.9,57.9,170.1,"3,704",10.7,41.886065649999999,-87.626857639999997,"(41.88606565, -87.62685764)"
2015,159419,"Fifth Praire Shores, LLC",2801 S King Drive,60616,DOUGLAS,Multifamily Housing,"289,267",1960,1,36,"4,345,332","29,724,334",,,,117.8,155.1,123.6,161.1,"2,452",8.5,41.843642819999999,-87.616733359999998,"(41.84364282, -87.61673336)"
2015,250118,Norwegian American Hospital,1044 N. Francisco Ave,60622,WEST TOWN,Hospital (General Medical & Surgical),"312,898",1917,2,40,"35,314,234","34,905,999",,,,224.4,471.5,225.3,469.7,"8,949",28.6,41.899824000000002,-87.699298999999996,"(41.899824, -87.699299)"
2015,251521,Mccormick-CPS,2712 S Sawyer Ave,60623,SOUTH LAWNDALE,K-12 School,"100,260",1905,1,53,"2,452,213","5,424,585",,,,78.599999999999994,133.6,84.6,140.9,781,7.8,41.842042859999999,-87.706541610000002,"(41.84204286, -87.70654161)"
2015,101738,300 E Randolph,300 East Randolph,60601,LOOP,Office,"2,218,838",2010,1,78,"117,146,687","2,471,188",,"65,819,386","33,258",83.6,196.6,83.2,197.8,"27,139",12.2,41.88484639,-87.619898930000005,"(41.88484639, -87.61989893)"
2015,252043,Renee Granville-Grossman Residential Commons,6031 South Ellis Avenue,60637,WOODLAWN,Residence Hall/Dormitory,"338,679",2009,1,38,"11,295,655","459,500","20,776,211","4,382,880",,109,192.9,111.6,196.1,"3,904",11.5,41.785279000000003,-87.601123999999999,"(41.785279, -87.601124)"
2015,125148,Shop & Save Market - Archer,5829 S. ARCHER AVE.,60638,GARFIELD RIDGE,Supermarket/Grocery Store,"67,169",1985,1,56,"9,091,168","7,179,962",,,,242.2,537.20000000000005,246,539.20000000000005,"2,208",32.9,41.795658459999999,-87.759232530000006,"(41.79565846, -87.75923253)"
2015,252057,"Beecher, Kelley, Green, Foster, Social Science Research Building",1126 East 59th Street,60637,HYDE PARK,Office,"181,231",1929,3,,"4,442,615",,"11,397,650",,,87.4,152.6,90.8,156.69999999999999,"1,649",9.1,41.787813470000003,-87.598276920000004,"(41.78781347, -87.59827692)"
2015,251321,1150 West Fullerton Building,1150 W. Fullerton,60614,LINCOLN PARK,College/University,"52,043",1994,1,,"1,735,449","1,474,039",,,,61.7,134.4,64.7,138.69999999999999,427,8.1999999999999993,41.925596179999999,-87.658147810000003,"(41.92559618, -87.65814781)"
2015,244791,The Chandler,450 East Waterside Drive,60601,LOOP,Multifamily Housing,"444,000",2005,1,31,"12,324,482","24,539,022",,,,83,145.19999999999999,85.7,147.6,"3,780",8.5,41.887162770000003,-87.615366820000006,"(41.88716277, -87.61536682)"
2015,251272,Walmart Supercenter #5781,8331 S Stewart Ave,60620,CHATHAM,Wholesale Club/Supercenter,"148,364",2012,1,53,"13,867,262","6,668,958",,,,138.4,340.7,141.1,342.5,"3,140",21.2,41.742502000000002,-87.634048000000007,"(41.742502, -87.634048)"
2015,101797,303 E. Wacker,303 E. Wacker,60601,LOOP,Office,"1,015,129",1979,1,94,"61,162,215","148,653",,,,60.4,189.3,61.3,192.2,"12,296",12.1,41.887294740000002,-87.620261420000006,"(41.88729474, -87.62026142)"
2015,175475,333 South Ashland,333 S. Ashland Avenue,60607,NEAR WEST SIDE,Office,"68,150",1927,1,76,"1,679,731","3,842,743",,,,81,136.6,85.6,140.80000000000001,542,7.9,41.877184999999997,-87.666646999999998,"(41.877185, -87.666647)"
2015,171995,7000-7010 S. Pulaski Road,7000-7010 S. Pulaski Road,60629,WEST LAWN,Retail Store,"64,215",1985,1,,"8,801,377","4,523,207",,,,207.5,504.3,209.8,506.7,"2,009",31.3,41.76545745,-87.723527770000004,"(41.76545745, -87.72352777)"
2015,101720,131 S. Dearborn 3,131 S. Dearborn,60603,LOOP,Office,"1,652,550",2002,1,80,"158,249,822","89,232",,,,95.8,300.7,97.6,306.2,"31,799",19.2,41.879808689999997,-87.628549109999994,"(41.87980869, -87.62854911)"
2015,159415,Astoria Tower,8 East 9th Street,60605,LOOP,Multifamily Housing,"304,406",2008,1,41,"10,424,680","13,429,800",,,,78.400000000000006,153.9,81.2,157.1,"2,808",9.1999999999999993,41.870826110000003,-87.627082049999999,"(41.87082611, -87.62708205)"
2015,101709,20 North Wacker Drive,20 North Wacker Drive,60606,LOOP,Office,"1,742,899",1929,1,,"63,398,509","62,934,111",,,,72.5,152.1,75.3,155.1,"16,080",9.1999999999999993,41.882526329999997,-87.637470120000003,"(41.88252633, -87.63747012)"
2015,229826,Waldorf Astoria,11 E Walton,60611,NEAR NORTH SIDE,Hotel,"668,071",2006,1,1,"62,377,024","38,258,850",,,,150.6,353.3,151.80000000000001,353.5,"14,564",21.8,41.899773860000003,-87.627643149999997,"(41.89977386, -87.62764315)"
2015,251499,Jahn World L-CPS,3149 N Wolcott Ave,60657,NORTH CENTER,K-12 School,"83,029",1908,1,80,"1,407,740","4,182,962",,,,67.3,106.1,71.8,110.9,505,6.1,41.939181650000002,-87.675220670000002,"(41.93918165, -87.67522067)"
2015,243057,El Lago Condominium Association,6157 N. Sheridan Rd,60660,EDGEWATER,Multifamily Housing,"295,050",1959,1,34,"5,837,935","23,796,889",,,,100.4,146.80000000000001,101.8,148,"2,437",8.3000000000000007,41.994077840000003,-87.654858570000002,"(41.99407784, -87.65485857)"
2015,101834,One North Franklin,1 N. Franklin,60606,LOOP,Office,"716,245",1991,1,75,"45,753,146",,,,"16,560",63.9,200.6,65.2,204.8,"9,194",12.8,41.882308279999997,-87.634962299999998,"(41.88230828, -87.6349623)"
2015,101851,150-160 E. Huron,150-160 E. Huron,60611,NEAR NORTH SIDE,Hotel,"359,801",1972,1,21,"22,436,087","28,762,217",,,,142.30000000000001,279.7,145.30000000000001,282.89999999999998,"6,035",16.8,41.895216570000002,-87.623174039999995,"(41.89521657, -87.62317404)"
2015,244758,Americana Towers Condominium,1636 N. Wells,60614,LINCOLN PARK,Multifamily Housing,"355,628",1972,1,35,"9,943,206","24,803,303",,,,97.7,161,101.7,164.8,"3,315",9.3000000000000007,41.912273640000002,-87.635492110000001,"(41.91227364, -87.63549211)"
2015,251399,Park Manor E-CPS,7037 S Rhodes Ave,60637,GREATER GRAND CROSSING,K-12 School,"62,706",1913,1,13,"1,851,835","7,097,314",,,,142.69999999999999,211.6,151.9,221.8,749,11.9,41.766785030000001,-87.611313129999999,"(41.76678503, -87.61131313)"
2015,252071,Library Towers Condo Association,520 S State Street,60605,LOOP,Multifamily Housing,"363,761",2008,1,62,"8,766,830","14,442,648",,,,63.8,117.4,65.7,119.4,"2,529",7,41.875107190000001,-87.627974600000002,"(41.87510719, -87.6279746)"
2015,175905,"HI Chicago, The J. Ira and Nicki Harris Family Hostel",24 East Congress Parkway,60605,LOOP,Other - Lodging/Residential,"110,000",1880,1,,"9,046,014","3,740,054",,,,116.2,293.89999999999998,117.3,295.10000000000002,"2,016",18.3,41.875889989999997,-87.626530459999998,"(41.87588999, -87.62653046)"
2015,242537,James Kilmer Condo Association,1560 North Sandburg Terrace,60610,NEAR NORTH SIDE,Multifamily Housing,"797,058",1971,2,68,"16,776,538","42,283,410",,,,74.099999999999994,121.8,76.8,124.2,"5,617",7,41.910415399999998,-87.63270387,"(41.9104154, -87.63270387)"
2015,156942,Burton-Judson Courts,1005 East 60TH Street,60637,WOODLAWN,Residence Hall/Dormitory,"201,402",1931,1,71,"4,073,450",,"10,767,217",,,73.7,127.8,77,131.80000000000001,"1,533",7.6,41.785289480000003,-87.600162560000001,"(41.78528948, -87.60016256)"
2015,251792,Saint Sabina Parish,77th Place and Throop Street,60620,AUBURN GRESHAM,Mixed Use Property,"157,844",1946,5,,"1,991,823","14,108,606",,,,102,133.5,108.9,140.69999999999999,"1,150",7.3,41.752000719999998,-87.654946159999994,"(41.75200072, -87.65494616)"
2015,161053,Santa Clara Hall,1000-08 W Loyola Ave,60626,ROGERS PARK,College/University,"61,053",1970,1,,"1,678,439","2,473,400",,,,68,128.9,68.900000000000006,129.80000000000001,469,7.7,42.001883939999999,-87.656589679999996,"(42.00188394, -87.65658968)"
2015,101868,300 South Wacker Property LLC,300 South Wacker Drive,60606,LOOP,Office,"600,713",1971,1,85,"27,407,815","19,103,752",,,,77.400000000000006,176.7,80.099999999999994,179.1,"6,521",10.9,41.87767066,-87.637132300000005,"(41.87767066, -87.6371323)"
2015,251328,John T. Richardson Library,2350 N. Kenmore,60614,LINCOLN PARK,College/University,"187,000",1990,1,,"7,179,247","6,156,729",,,,71.3,155.1,74.099999999999994,158,"1,769",9.5,41.925005280000001,-87.655434159999999,"(41.92500528, -87.65543416)"
2015,103685,One North State,1 North State,60602,LOOP,Office,"829,072",1910,1,77,"43,263,614","20,201,639",,,,76.5,189.4,78.099999999999994,191.1,"9,765",11.8,41.88238964,-87.627284090000003,"(41.88238964, -87.62728409)"
2015,165224,Irish American Heritage Center,4626 North Knox,60630,IRVING PARK,K-12 School,"80,000",1926,1,97,"971,036","2,874,721",,,,48.1,75.8,48.9,76.7,348,4.3,41.965333080000001,-87.744544809999994,"(41.96533308, -87.74454481)"
